Image_ID,Latitude,Longitude,County,Total_Cropland(Ha),Total_Pastureland(Ha),Total_Forestland(Ha),Low_Damage_Cropland(Ha),Moderate_Damage_Cropland(Ha),High_Damage_Cropland(Ha),Low_Damage_Pastureland(Ha),Moderate_Damage_Pastureland(Ha),High_Damage_Pastureland(Ha),Low_Damage_Forestland(Ha),Moderate_Damage_Forestland(Ha),High_Damage_Forestland(Ha)
221,3.13053893362812,37.42192827432261,Marsabit,27.83,199.58,7.71,16.740000000000002,9.72,1.37,126.84,59.67,13.07,2.61,3.66,1.44
222,2.7494735901046194,36.7160321240615,Marsabit,0.0,17.2,0.0,0.0,0.0,0.0,14.78,2.32,0.1,0.0,0.0,0.0
220,3.288103434462685,37.03017297891809,Marsabit,0.0,94.85,0.05,0.0,0.0,0.0,82.49,11.57,0.79,0.05,0.0,0.0
15,3.0011815327149094,36.05819584150076,Turkana,30.75,96.9,6.93,28.97,1.71,0.07,90.19,6.63,0.08,6.28,0.64,0.01
228,3.147606924026391,36.917075084647436,Marsabit,0.0,72.27,0.0,0.0,0.0,0.0,46.35,21.67,4.25,0.0,0.0,0.0
226,3.1450916412308567,36.916625927005384,Marsabit,0.0,18.7,0.0,0.0,0.0,0.0,13.45,4.82,0.43,0.0,0.0,0.0
227,2.3923034331386974,36.8619185262025,Marsabit,0.0,206.36,13.69,0.0,0.0,0.0,85.61,88.19,32.56,7.68,5.48,0.53
224,3.1383542765999604,36.91051738307337,Marsabit,0.0,6.3,4.73,0.0,0.0,0.0,4.94,1.26,0.1,2.64,1.8,0.29
223,3.3228682359581097,37.0723937972717,Marsabit,0.07,204.99,0.67,0.06,0.01,0.0,149.55,48.5,6.94,0.56,0.1,0.01
225,2.8755970559950006,37.237683809549694,Marsabit,0.0,201.04,0.33,0.0,0.0,0.0,77.58,86.01,37.45,0.12,0.09,0.12
230,2.729171664683518,36.71243886292501,Marsabit,0.0,38.99,0.13,0.0,0.0,0.0,16.42,14.34,8.23,0.04,0.04,0.05
229,2.9109008466608977,37.25744674580032,Marsabit,0.02,326.81,31.73,0.02,0.0,0.0,93.79,143.42000000000004,89.60000000000002,5.15,11.06,15.52
232,2.6651217849257964,37.073022617970594,Marsabit,0.0,139.53,12.56,0.0,0.0,0.0,74.95,44.81,19.77,5.91,3.89,2.76
234,3.113381111701438,36.55658116113028,Marsabit,0.0,2.12,0.0,0.0,0.0,0.0,1.84,0.2,0.08,0.0,0.0,0.0
231,3.1850666713741758,36.93297526517635,Marsabit,0.0,21.64,0.63,0.0,0.0,0.0,12.78,4.99,3.87,0.52,0.06,0.05
233,3.148954396952571,36.917075084647436,Marsabit,0.0,32.910000000000004,1.4,0.0,0.0,0.0,17.98,13.44,1.49,0.5,0.84,0.06
16,2.1822773197115533,35.790857212946804,Turkana,0.0,144.69,0.03,0.0,0.0,0.0,128.73,15.52,0.44,0.03,0.0,0.0
17,3.125418536508639,35.974383025492415,Turkana,0.0,218.53,0.14,0.0,0.0,0.0,207.04,10.67,0.8200000000000001,0.14,0.0,0.0
236,2.729171664683518,36.71207953681137,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2.7359090293144144,36.7145948196069,Marsabit,0.0,29.27,0.0,0.0,0.0,0.0,17.93,10.02,1.32,0.0,0.0,0.0
235,3.324754698054761,37.06942935683411,Marsabit,0.16,181.65,0.34,0.1,0.05,0.01,144.69,31.48,5.48,0.26,0.05,0.03
238,3.169525816958908,36.92965149862512,Marsabit,0.0,118.51,1.82,0.0,0.0,0.0,108.49,8.620000000000001,1.4,1.47,0.31,0.04
239,3.143115347605794,36.82634524095137,Marsabit,0.0,82.71000000000002,0.28,0.0,0.0,0.0,75.79,6.59,0.33,0.23,0.05,0.0
245,3.1484154077820987,36.8295791759742,Marsabit,0.0,295.75,2.37,0.0,0.0,0.0,257.6,33.05,5.1000000000000005,1.64,0.5700000000000001,0.16
246,2.4861773803291873,36.84134710619617,Marsabit,0.0,133.34,5.32,0.0,0.0,0.0,86.09,36.82,10.43,2.28,1.89,1.15
241,2.610414384122918,36.6995929543621,Marsabit,0.0,37.29,0.07,0.0,0.0,0.0,27.88,8.23,1.18,0.07,0.0,0.0
244,3.271215107121238,37.039156131759285,Marsabit,0.0,149.96,17.7,0.0,0.0,0.0,144.44,5.48,0.04,16.47,1.22,0.01
243,3.3206224477478115,37.071585313515996,Marsabit,0.0,316.79,0.97,0.0,0.0,0.0,222.91,86.91,6.97,0.54,0.39,0.04
240,3.2378876100804037,36.82068585466142,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2.3965255149740594,36.86102021091838,Marsabit,0.0,174.9,0.39,0.0,0.0,0.0,143.62,28.77,2.51,0.37,0.02,0.0
18,3.225041701517494,35.77819096744071,Turkana,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
253,3.0867011477630877,37.4105196702143,Marsabit,0.91,144.02,64.75,0.91,0.0,0.0,136.24,6.51,1.27,59.06,5.43,0.26
248,3.11257262794573,36.83164530112768,Marsabit,0.0,68.62,54.28,0.0,0.0,0.0,50.25,16.0,2.37,36.31,15.05,2.92
250,2.394010232178525,36.85913374882173,Marsabit,0.0,173.46,111.48,0.0,0.0,0.0,124.57,47.1,1.79,83.63,27.15,0.7000000000000001
249,2.4005679337525976,36.86021172716268,Marsabit,0.0,253.77,58.0,0.0,0.0,0.0,146.61,100.19,6.97,34.730000000000004,22.2,1.07
251,2.516720099989252,37.56664686659427,Marsabit,0.0,72.60000000000002,90.19,0.0,0.0,0.0,70.26,2.21,0.13,88.82000000000002,1.37,0.0
247,3.1030504859340633,37.41411293135077,Marsabit,0.07,160.6,74.22,0.07,0.0,0.0,146.54,13.78,0.28,67.63,6.4,0.19
252,3.321161436918283,37.06772255779428,Marsabit,2.93,214.91,0.64,2.78,0.15,0.0,204.94,9.76,0.21,0.62,0.02,0.0
254,3.1683580070895525,36.40988627523356,Marsabit,0.0,3.56,0.19,0.0,0.0,0.0,3.0700000000000003,0.48,0.01,0.16,0.03,0.0
255,3.3109206426793207,36.34574656394743,Marsabit,0.02,198.68,18.88,0.02,0.0,0.0,176.17000000000004,21.61,0.9,14.47,4.32,0.09
261,2.6891966345402,36.70237773174287,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2.7570194384912234,36.71666094476038,Marsabit,12.23,5.15,0.5,9.77,2.41,0.05,3.45,1.62,0.08,0.39,0.11,0.0
257,2.3139703403634755,36.89551551782857,Marsabit,0.0,229.7,45.97,0.0,0.0,0.0,137.3,79.71000000000002,12.69,19.7,18.06,8.21
259,2.483392602948417,36.78331593884205,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,3.202853313999742,36.771637840148486,Marsabit,0.0,0.33,6.5,0.0,0.0,0.0,0.3,0.03,0.0,3.65,2.71,0.14
260,2.440363300839092,36.84664716637248,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2.7501024108035033,36.699952280475756,Marsabit,0.0,0.18,0.0,0.0,0.0,0.0,0.09,0.08,0.01,0.0,0.0,0.0
262,2.440363300839092,36.846287840258825,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2.6833575851934226,36.683243616191135,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,3.11670487825268,36.81664343588288,Marsabit,0.0,149.13,43.07,0.0,0.0,0.0,116.15,27.72,5.26,33.52,8.23,1.32
269,3.398416551352562,40.223234656320926,Mandera,3.68,156.18,11.54,2.54,1.03,0.11,106.9,42.02,7.26,6.7,4.04,0.8
272,3.8397588504404823,41.175179362902384,Mandera,0.8300000000000001,192.05,0.85,0.64,0.17,0.02,95.45,60.8,35.80000000000001,0.66,0.18,0.01
266,2.7501024108035033,36.71666094476038,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2.9037143243879413,41.002433333766206,Mandera,0.0,155.09,56.86,0.0,0.0,0.0,94.43,53.18,7.48,33.84,19.46,3.56
267,2.900121063251463,36.78322610731364,Marsabit,0.0,212.18,13.04,0.0,0.0,0.0,118.85,73.57000000000002,19.76,7.22,4.63,1.19
19,2.8542171522329554,35.20632345757022,Turkana,0.0,139.07,34.63,0.0,0.0,0.0,112.57,23.59,2.91,27.21,6.57,0.85
271,3.024447898573605,40.4424235856461,Mandera,0.0,57.6,17.68,0.0,0.0,0.0,40.39,13.8,3.41,13.53,3.84,0.31
270,3.8703914016289582,41.18407268421517,Mandera,0.5,273.32,4.71,0.44,0.06,0.0,125.77,123.23,24.32,2.12,2.09,0.5
277,0.6000746097918404,36.983280921087044,Isiolo,0.15,171.99,75.89,0.11,0.04,0.0,120.05,49.5,2.44,49.38,24.63,1.88
275,3.4500696801894346,40.216587123218446,Mandera,0.0,360.44,1.99,0.0,0.0,0.0,189.89,150.24,20.31,0.6900000000000001,1.12,0.18
273,3.883416973248692,41.516629002396215,Mandera,0.0,372.59,3.5500000000000003,0.0,0.0,0.0,111.19,183.72,77.68,1.33,1.73,0.49
274,3.933363303045737,41.849903972804555,Mandera,1.28,12.38,0.26,1.13,0.15,0.0,11.35,1.03,0.0,0.26,0.0,0.0
276,3.8333808119232344,41.166645367703254,Mandera,0.0,124.42,4.84,0.0,0.0,0.0,90.83,30.61,2.98,3.52,1.19,0.13
280,0.7215268362047997,37.052720692549485,Isiolo,0.0,102.93,14.46,0.0,0.0,0.0,91.34,11.06,0.53,12.38,2.04,0.04
279,0.7344625762961208,37.06772255779428,Isiolo,0.0,177.59,1.38,0.0,0.0,0.0,133.16,39.31,5.12,1.1,0.27,0.01
278,0.707872443886183,37.03834764800358,Isiolo,0.0,70.58,56.73,0.0,0.0,0.0,59.9,9.28,1.4,38.4,13.8,4.53
282,0.6334021068326745,36.983280921087044,Isiolo,0.13,179.57,96.61,0.07,0.06,0.0,112.77,61.22,5.58,61.13,32.660000000000004,2.82
281,0.6934095678118586,37.036640848963756,Isiolo,0.0,115.38,83.09,0.0,0.0,0.0,68.31,37.25,9.82,52.27,22.74,8.08
283,0.6680770767996882,37.0662852533397,Isiolo,0.0,36.89,168.65,0.0,0.0,0.0,27.75,7.68,1.46,93.95,55.14,19.56
284,0.7211675100911519,37.13276058436453,Isiolo,0.0,287.3400000000001,35.99,0.0,0.0,0.0,206.6,76.38,4.36,24.33,11.17,0.49
285,0.3506124553918492,37.58407418310618,Isiolo,6.04,11.33,30.81,4.24,1.36,0.44,7.51,2.91,0.91,18.88,10.06,1.87
287,0.5833659455072173,37.13329957353501,Isiolo,0.0,285.41,6.63,0.0,0.0,0.0,179.82,85.57000000000002,20.02,2.52,2.22,1.89
286,0.7004164270279909,37.09772628828388,Isiolo,0.0,90.77,9.43,0.0,0.0,0.0,76.64,12.64,1.49,5.91,2.63,0.89
295,0.5833659455072173,37.31664572302381,Isiolo,0.0,269.92,0.91,0.0,0.0,0.0,168.70000000000005,90.33,10.89,0.52,0.35000000000000003,0.04
294,0.6000746097918404,37.03331708241251,Isiolo,0.0,240.48,113.06,0.0,0.0,0.0,125.64,94.32,20.52,34.79,56.57,21.7
297,0.68334843662972,37.84988567567716,Isiolo,4.95,260.22,76.56,2.99,1.88,0.08,144.61,109.13,6.48,30.47,36.21,9.88
21,2.2906141429763682,35.813494758106614,Turkana,0.0,264.12,0.8200000000000001,0.0,0.0,0.0,156.59,90.13,17.400000000000002,0.48,0.26,0.08
289,0.6680770767996882,37.06412929665781,Isiolo,0.0,94.94,142.57,0.0,0.0,0.0,47.5,29.08,18.36,78.24,43.01,21.32
290,0.67229915863505,37.05442749158932,Isiolo,0.0,146.24,96.78,0.0,0.0,0.0,51.25,55.58,39.41,36.51,33.25,27.02
20,2.273725815634921,35.72303440899577,Turkana,0.0,196.26,0.01,0.0,0.0,0.0,128.96,57.55,9.75,0.01,0.0,0.0
291,0.7166759336705542,37.06664457945334,Isiolo,0.0,291.87,41.73,0.0,0.0,0.0,188.7,87.35000000000002,15.82,22.64,16.85,2.24
288,0.6044763546840259,37.23939060858953,Isiolo,0.0,324.11,20.76,0.0,0.0,0.0,187.82,117.67,18.62,11.44,7.4,1.92
293,0.30012713642433214,37.433336878430936,Isiolo,0.0,77.98,184.59,0.0,0.0,0.0,66.27,11.42,0.29,150.89,32.67,1.03
298,0.33336480193675444,37.483283208227974,Isiolo,0.0,1.09,87.78,0.0,0.0,0.0,0.74,0.3,0.05,27.77,34.49,25.52
299,0.5666572812225941,37.81664801016473,Isiolo,0.0,0.04,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.01,0.0
300,0.36669229897758865,37.56664686659427,Isiolo,1.55,52.62000000000001,34.26,1.25,0.29,0.01,37.66,13.27,1.69,22.71,10.14,1.41
301,0.5501282799947949,37.31664572302381,Isiolo,0.0,207.1,100.7,0.0,0.0,0.0,157.15,45.97,3.98,73.24,26.22,1.24
302,0.5928880875188842,37.31987965804663,Isiolo,0.0,306.2,7.4,0.0,0.0,0.0,153.51,125.91,26.78,2.69,3.53,1.18
303,0.5167109514255488,37.58335553087889,Isiolo,0.0,162.11,83.18,0.0,0.0,0.0,128.52,29.46,4.13,47.83,27.17,8.18
307,1.2500955493807262,35.81663886160102,Baringo,0.0,85.83,209.24,0.0,0.0,0.0,50.32,21.82,13.69,97.51,70.89,40.84
306,0.8333670890776801,35.78331136456019,Baringo,3.83,60.29,53.55,3.49,0.32,0.02,52.61,5.71,1.97,49.14,3.44,0.97
304,0.5501282799947949,37.5166107052688,Isiolo,0.0,153.0,200.6,0.0,0.0,0.0,54.88,62.49,35.63,73.04,83.33,44.23
305,0.8136939843554625,36.45049012607576,Baringo,54.0,8.32,15.33,29.96,18.9,5.14,4.08,3.44,0.8,11.2,3.46,0.67
308,1.233386885096103,35.93333001700816,Baringo,0.0,29.36,191.6,0.0,0.0,0.0,17.39,8.08,3.89,124.64,42.91,24.05
309,-0.08327382683787964,39.99991347668882,Garissa,0.3,179.83,17.42,0.21,0.08,0.01,103.93,62.43,13.47,11.41,5.3100000000000005,0.7000000000000001
311,0.3834009632622118,37.71657568751381,Meru,0.0,5.61,216.52,0.0,0.0,0.0,1.89,1.56,2.16,85.74,78.53,52.25
310,-0.44987629428705633,39.633311009239634,Garissa,6.3900000000000015,3.3000000000000003,2.07,4.78,1.43,0.18,2.87,0.31,0.12,1.91,0.16,0.0
312,0.5833659455072173,37.96657683108428,Meru,0.05,55.74,42.86,0.03,0.02,0.0,32.03,22.42,1.29,21.98,19.32,1.56
315,1.336513479713024,36.85994223257744,Samburu,0.0,148.65,26.36,0.0,0.0,0.0,140.25,8.33,0.07,25.31,1.05,0.0
22,2.284146272930707,35.812686274350895,Turkana,0.0,193.58,1.68,0.0,0.0,0.0,120.47,62.14,10.97,1.12,0.53,0.03
313,0.2166736465296286,37.39991954986168,Meru,0.0,1.88,272.38,0.0,0.0,0.0,1.03,0.7000000000000001,0.15,159.92000000000004,106.75,5.71
316,0.8358823718732147,36.51103657622542,Samburu,0.0,0.01,26.57,0.0,0.0,0.0,0.01,0.0,0.0,22.91,3.42,0.24
314,1.6608951288085834,37.12746052418824,Samburu,0.0,181.03,19.77,0.0,0.0,0.0,175.06,5.89,0.08,18.27,1.49,0.01
317,1.3267218431161214,36.87188982585623,Samburu,0.0,72.59,62.32,0.0,0.0,0.0,68.21000000000001,4.36,0.02,59.03,3.28,0.01
319,1.2323089067551596,36.95300769601222,Samburu,0.0,111.02,70.41,0.0,0.0,0.0,101.34,9.61,0.07,65.89,4.51,0.01
322,1.0647731062668688,37.22052598762302,Samburu,0.0,329.63,28.15,0.0,0.0,0.0,112.63,154.8,62.2,9.95,12.78,5.42
23,2.136463240221458,35.811338801424725,Turkana,0.0,290.8,0.19,0.0,0.0,0.0,214.84,72.55,3.41,0.17,0.02,0.0
318,1.2384174506871721,36.96441630012055,Samburu,0.0,127.36,34.18,0.0,0.0,0.0,122.12,5.23,0.01,32.51,1.63,0.04
320,1.033960892021569,37.32104746791599,Samburu,0.0,209.33,37.98,0.0,0.0,0.0,159.54,45.75,4.04,24.83,11.87,1.28
321,0.9814992794289892,37.32275426695581,Samburu,6.68,11.02,0.41,4.68,1.95,0.05,7.4,3.47,0.15,0.11,0.27,0.03
324,0.9958723239749017,37.33021028381401,Samburu,0.0,353.91,42.14,0.0,0.0,0.0,185.31,150.39,18.21,15.71,22.44,3.99
24,2.26725794558926,35.7630094391391,Turkana,0.0,247.39,0.97,0.0,0.0,0.0,173.3,70.54,3.5500000000000003,0.59,0.35000000000000003,0.03
323,1.8861926020657593,37.17489157118975,Samburu,0.0,119.46,10.68,0.0,0.0,0.0,52.22,40.58,26.66,3.97,3.79,2.92
325,0.9828467523551685,37.32661702267754,Samburu,17.62,23.41,8.91,10.79,6.26,0.5700000000000001,13.98,8.540000000000001,0.89,3.77,4.55,0.59
326,1.0281218426747922,37.27460456772701,Samburu,0.0,204.3,15.47,0.0,0.0,0.0,119.88,66.88,17.54,9.32,5.1000000000000005,1.05
330,2.2598019287310684,36.83353176322433,Samburu,0.0,273.45,9.3,0.0,0.0,0.0,207.97,61.17,4.3100000000000005,5.0600000000000005,3.78,0.46
327,1.7376112540723905,36.88743068027149,Samburu,0.0,146.6,4.58,0.0,0.0,0.0,101.44,39.56,5.6000000000000005,3.21,1.27,0.1
329,2.259442602617421,36.83380125780957,Samburu,1.82,369.6,5.79,1.59,0.23,0.0,259.16,102.08,8.36,2.69,2.75,0.35000000000000003
328,2.257286645935534,36.83209445876973,Samburu,1.33,293.44,11.7,1.06,0.22,0.05,193.76,86.66,13.02,4.74,4.97,1.99
331,2.343345250154184,36.74190360424413,Samburu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,1.8754128186563248,37.05855974189626,Samburu,0.0,172.99,215.59,0.0,0.0,0.0,64.14,84.60000000000002,24.25,56.62000000000001,107.28,51.69
333,2.258364624276477,36.83353176322433,Samburu,0.0,329.45,21.64,0.0,0.0,0.0,207.23,114.49,7.73,10.52,9.47,1.65
337,2.166646633767874,36.766607274557416,Samburu,0.0,106.4,133.08,0.0,0.0,0.0,60.79,29.7,15.91,75.38,36.98,20.72
340,1.6303524091485193,36.70408453078271,Samburu,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,13.44,15.2,3.86
334,2.2600714233163037,36.83443007850845,Samburu,1.36,303.7,11.11,1.19,0.17,0.0,211.26,85.88,6.5600000000000005,7.48,3.36,0.27
338,1.7669861638630988,37.0662852533397,Samburu,0.0,34.660000000000004,209.56,0.0,0.0,0.0,14.52,17.2,2.94,78.59,99.83,31.14
335,2.2287202199005325,36.75052743097169,Samburu,0.0,21.61,225.38,0.0,0.0,0.0,15.53,5.65,0.43,147.07,75.66,2.65
339,2.257017151350298,36.82993850208784,Samburu,0.0,199.27,154.77,0.0,0.0,0.0,123.63,65.23,10.41,40.97,62.84,50.96
25,3.121196454673277,35.649642050283205,Turkana,1.3,183.42,54.67,1.22,0.08,0.0,153.81,27.32,2.29,39.25,14.2,1.22
336,2.259442602617421,36.83443007850845,Samburu,6.96,322.9000000000001,10.74,5.53,1.34,0.09,219.97,96.46,6.47,6.99,3.68,0.07
341,2.2598019287310684,36.83443007850845,Samburu,0.0,302.7,11.96,0.0,0.0,0.0,212.28,84.37,6.05,8.0,3.7,0.26
343,2.260610412486776,36.834609741565274,Samburu,10.67,336.31,10.43,8.63,1.94,0.1,212.35,115.66,8.3,5.79,4.25,0.39
342,1.972880026983293,36.635543074604385,Samburu,0.0,21.16,3.48,0.0,0.0,0.0,16.6,4.37,0.19,2.1,1.27,0.11
345,2.148949822670719,36.778554867836206,Samburu,6.88,201.5,90.79,3.35,2.78,0.75,107.34,75.8,18.36,46.98,33.12,10.69
346,2.2933989203571388,36.79688049963225,Samburu,0.0,26.53,366.0,0.0,0.0,0.0,5.0200000000000005,17.11,4.4,124.36,204.33,37.31
347,2.261957885412955,36.83416058392321,Samburu,0.0,341.49,11.98,0.0,0.0,0.0,155.97,150.75,34.77,4.3,5.73,1.95
26,2.2178506049626865,35.71189529947269,Turkana,0.0,133.87,1.99,0.0,0.0,0.0,115.38,17.68,0.81,1.44,0.53,0.02
348,1.3547492799806502,36.63105149818378,Samburu,6.92,69.0,36.15,5.23,1.58,0.11,49.62000000000001,17.5,1.88,27.03,8.24,0.88
27,2.28010385415217,35.777382483685,Turkana,0.0,218.11,2.47,0.0,0.0,0.0,165.35,49.81,2.95,1.87,0.55,0.05
33,3.2245027123470225,35.90350594957539,Turkana,0.0,309.1500000000001,12.52,0.0,0.0,0.0,222.08,86.2,0.87,9.3,3.19,0.03
30,2.292590436601431,35.71351226698411,Turkana,178.54,120.58,0.62,77.83,79.32000000000002,21.39,59.71,49.67,11.2,0.2,0.27,0.15
28,2.262586706111839,35.712703783228406,Turkana,0.0,66.71000000000001,0.61,0.0,0.0,0.0,58.2,7.97,0.54,0.48,0.12,0.01
32,3.146439114157036,35.935755468275275,Turkana,43.09,135.96,0.0,38.46,4.47,0.16,120.67,14.75,0.54,0.0,0.0,0.0
34,3.1636867676121305,35.92461635875219,Turkana,57.44,104.34,0.0,50.6,6.59,0.25,88.82000000000002,14.59,0.93,0.0,0.0,0.0
31,2.271210532839386,35.73129890960968,Turkana,80.03,116.89,0.12,62.11,16.62,1.3,71.12,40.04,5.73,0.1,0.02,0.0
29,2.8980549380979888,35.27163097872571,Turkana,1.26,298.2800000000001,63.03,1.17,0.09,0.0,220.07,76.55,1.66,51.65,10.91,0.47
37,2.5848123985255116,36.08298934334246,Turkana,0.0,1.47,0.0,0.0,0.0,0.0,1.41,0.06,0.0,0.0,0.0,0.0
42,2.2566578252366503,35.73965324175198,Turkana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3.1926125197607798,35.90943483045058,Turkana,47.2,164.36,0.04,43.76,3.29,0.15,149.48,14.33,0.55,0.03,0.01,0.0
36,3.223963723176551,35.904583927916335,Turkana,0.0,306.0900000000001,13.75,0.0,0.0,0.0,220.82,84.42,0.85,10.07,3.63,0.05
39,2.362928523347989,35.93306052242292,Turkana,0.0,0.19,0.0,0.0,0.0,0.0,0.16,0.03,0.0,0.0,0.0,0.0
40,2.2753427831463364,35.73327520323474,Turkana,0.0,292.97,1.05,0.0,0.0,0.0,182.55,95.1,15.32,0.63,0.35000000000000003,0.07
41,2.2194675724741018,35.75213982420125,Turkana,0.0,301.73,0.0,0.0,0.0,0.0,215.34,80.93,5.46,0.0,0.0,0.0
38,3.227287489727793,35.98076106400967,Turkana,2.2,141.45000000000005,5.91,1.5,0.7000000000000001,0.0,96.73,43.63,1.09,5.13,0.76,0.02
45,2.1903621572686296,35.799121713560695,Turkana,0.0,164.13,1.01,0.0,0.0,0.0,138.99,23.99,1.15,0.94,0.07,0.0
44,2.328343384909388,36.162759740572284,Turkana,0.0,45.39,71.68,0.0,0.0,0.0,32.74,11.33,1.32,44.64,25.2,1.84
43,2.2689647446290877,35.758338199661665,Turkana,0.0,251.65,20.91,0.0,0.0,0.0,140.85,97.45,13.35,11.55,8.03,1.33
46,2.2509086074182854,36.114430378286656,Turkana,0.0,104.57,9.15,0.0,0.0,0.0,100.16,4.36,0.05,8.17,0.94,0.04
47,3.1108658289059026,35.61550606948667,Turkana,33.62,70.2,25.36,30.37,3.23,0.02,60.53,9.56,0.11,20.32,4.94,0.1
48,3.121196454673277,35.5932278504405,Turkana,91.96,31.53,15.3,82.04,8.86,1.06,27.67,3.69,0.17,14.1,1.1,0.1
49,2.1905418203254534,35.73803627424057,Turkana,0.0,191.57,4.33,0.0,0.0,0.0,165.56,25.75,0.26,3.95,0.38,0.0
