Image_ID,Latitude,Longitude,County,Total_Cropland(Ha),Total_Pastureland(Ha),Total_Forestland(Ha),Low_Damage_Cropland(Ha),Moderate_Damage_Cropland(Ha),High_Damage_Cropland(Ha),Low_Damage_Pastureland(Ha),Moderate_Damage_Pastureland(Ha),High_Damage_Pastureland(Ha),Low_Damage_Forestland(Ha),Moderate_Damage_Forestland(Ha),High_Damage_Forestland(Ha)
220,3.288103434462685,37.03017297891809,Marsabit,0.0,37.09,0.02,0.0,0.0,0.0,37.09,0.0,0.0,0.02,0.0,0.0
15,3.0011815327149094,36.05819584150076,Turkana,47.26,123.41,9.64,47.26,0.0,0.0,123.41,0.0,0.0,9.64,0.0,0.0
228,3.147606924026391,36.917075084647436,Marsabit,0.0,338.71,0.0,0.0,0.0,0.0,330.44,8.27,0.0,0.0,0.0,0.0
226,3.1450916412308567,36.916625927005384,Marsabit,0.0,90.05,0.0,0.0,0.0,0.0,86.60000000000002,3.45,0.0,0.0,0.0,0.0
227,2.3923034331386974,36.8619185262025,Marsabit,0.0,278.92,18.3,0.0,0.0,0.0,274.38,4.54,0.0,18.27,0.03,0.0
224,3.1383542765999604,36.91051738307337,Marsabit,0.0,33.87,14.28,0.0,0.0,0.0,33.32,0.55,0.0,13.82,0.46,0.0
223,3.3228682359581097,37.0723937972717,Marsabit,0.1,174.45000000000005,0.37,0.1,0.0,0.0,174.37,0.08,0.0,0.37,0.0,0.0
225,2.8755970559950006,37.237683809549694,Marsabit,0.0,154.31,0.19,0.0,0.0,0.0,154.31,0.0,0.0,0.19,0.0,0.0
230,2.729171664683518,36.71243886292501,Marsabit,0.0,62.5,0.17,0.0,0.0,0.0,62.23,0.27,0.0,0.17,0.0,0.0
229,2.9109008466608977,37.25744674580032,Marsabit,0.04,400.93,35.79,0.04,0.0,0.0,341.33,59.6,0.0,22.41,13.38,0.0
232,2.6651217849257964,37.073022617970594,Marsabit,0.0,311.27,27.23,0.0,0.0,0.0,270.6,40.67,0.0,22.01,5.17,0.05
234,3.113381111701438,36.55658116113028,Marsabit,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
231,3.1850666713741758,36.93297526517635,Marsabit,0.0,32.730000000000004,1.29,0.0,0.0,0.0,30.04,2.69,0.0,1.26,0.03,0.0
233,3.148954396952571,36.917075084647436,Marsabit,0.0,0.8200000000000001,0.04,0.0,0.0,0.0,0.8200000000000001,0.0,0.0,0.04,0.0,0.0
16,2.1822773197115533,35.790857212946804,Turkana,0.0,299.19,0.06,0.0,0.0,0.0,299.19,0.0,0.0,0.06,0.0,0.0
17,3.125418536508639,35.974383025492415,Turkana,0.0,217.45,0.74,0.0,0.0,0.0,217.29,0.16,0.0,0.74,0.0,0.0
236,2.729171664683518,36.71207953681137,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2.7359090293144144,36.7145948196069,Marsabit,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
235,3.324754698054761,37.06942935683411,Marsabit,0.05,48.54,0.25,0.05,0.0,0.0,48.54,0.0,0.0,0.25,0.0,0.0
238,3.169525816958908,36.92965149862512,Marsabit,0.0,32.65,0.97,0.0,0.0,0.0,32.65,0.0,0.0,0.97,0.0,0.0
239,3.143115347605794,36.82634524095137,Marsabit,0.0,55.46,0.22,0.0,0.0,0.0,55.46,0.0,0.0,0.22,0.0,0.0
245,3.1484154077820987,36.8295791759742,Marsabit,0.0,61.04,1.01,0.0,0.0,0.0,61.04,0.0,0.0,1.01,0.0,0.0
246,2.4861773803291873,36.84134710619617,Marsabit,0.0,76.13,3.83,0.0,0.0,0.0,76.13,0.0,0.0,3.83,0.0,0.0
241,2.610414384122918,36.6995929543621,Marsabit,0.0,8.2,0.04,0.0,0.0,0.0,8.2,0.0,0.0,0.04,0.0,0.0
244,3.271215107121238,37.039156131759285,Marsabit,0.0,17.2,1.84,0.0,0.0,0.0,17.2,0.0,0.0,1.84,0.0,0.0
243,3.3206224477478115,37.071585313515996,Marsabit,0.0,42.91,0.43,0.0,0.0,0.0,42.91,0.0,0.0,0.43,0.0,0.0
240,3.2378876100804037,36.82068585466142,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2.3965255149740594,36.86102021091838,Marsabit,0.0,38.89,0.0,0.0,0.0,0.0,38.89,0.0,0.0,0.0,0.0,0.0
18,3.225041701517494,35.77819096744071,Turkana,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
253,3.0867011477630877,37.4105196702143,Marsabit,0.07,71.01,69.77,0.07,0.0,0.0,70.15,0.86,0.0,69.7,0.07,0.0
248,3.11257262794573,36.83164530112768,Marsabit,0.0,254.09,179.29,0.0,0.0,0.0,253.64,0.45,0.0,176.41,2.88,0.0
250,2.394010232178525,36.85913374882173,Marsabit,0.0,231.89,153.02,0.0,0.0,0.0,231.89,0.0,0.0,153.02,0.0,0.0
249,2.4005679337525976,36.86021172716268,Marsabit,0.0,320.41,77.17,0.0,0.0,0.0,320.1,0.31,0.0,77.05,0.12,0.0
251,2.516720099989252,37.56664686659427,Marsabit,0.0,12.91,24.06,0.0,0.0,0.0,12.91,0.0,0.0,24.06,0.0,0.0
247,3.1030504859340633,37.41411293135077,Marsabit,0.08,177.77,69.22,0.08,0.0,0.0,177.77,0.0,0.0,69.22,0.0,0.0
252,3.321161436918283,37.06772255779428,Marsabit,0.77,40.88,0.14,0.77,0.0,0.0,40.88,0.0,0.0,0.14,0.0,0.0
254,3.1683580070895525,36.40988627523356,Marsabit,0.0,3.92,0.2,0.0,0.0,0.0,3.92,0.0,0.0,0.2,0.0,0.0
255,3.3109206426793207,36.34574656394743,Marsabit,0.02,237.92,20.68,0.02,0.0,0.0,237.92,0.0,0.0,20.68,0.0,0.0
261,2.6891966345402,36.70237773174287,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2.7570194384912234,36.71666094476038,Marsabit,19.94,7.47,0.55,19.93,0.01,0.0,7.38,0.09,0.0,0.55,0.0,0.0
257,2.3139703403634755,36.89551551782857,Marsabit,0.0,416.4,69.9,0.0,0.0,0.0,409.68,6.72,0.0,60.04,9.86,0.0
259,2.483392602948417,36.78331593884205,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,3.202853313999742,36.771637840148486,Marsabit,0.0,0.47,7.96,0.0,0.0,0.0,0.43,0.04,0.0,7.26,0.7000000000000001,0.0
260,2.440363300839092,36.84664716637248,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2.7501024108035033,36.699952280475756,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2.440363300839092,36.846287840258825,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2.6833575851934226,36.683243616191135,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,3.11670487825268,36.81664343588288,Marsabit,0.0,3.5500000000000003,0.04,0.0,0.0,0.0,3.5500000000000003,0.0,0.0,0.04,0.0,0.0
269,3.398416551352562,40.223234656320926,Mandera,0.73,5.74,0.0,0.73,0.0,0.0,5.48,0.24,0.02,0.0,0.0,0.0
272,3.8397588504404823,41.175179362902384,Mandera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2.7501024108035033,36.71666094476038,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2.9037143243879413,41.002433333766206,Mandera,0.0,0.07,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.0
267,2.900121063251463,36.78322610731364,Marsabit,0.0,0.25,0.06,0.0,0.0,0.0,0.25,0.0,0.0,0.06,0.0,0.0
19,2.8542171522329554,35.20632345757022,Turkana,0.0,40.87,11.86,0.0,0.0,0.0,40.87,0.0,0.0,11.86,0.0,0.0
271,3.024447898573605,40.4424235856461,Mandera,0.0,0.17,0.27,0.0,0.0,0.0,0.17,0.0,0.0,0.27,0.0,0.0
270,3.8703914016289582,41.18407268421517,Mandera,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
277,0.6000746097918404,36.983280921087044,Isiolo,0.19,226.88,89.91,0.19,0.0,0.0,226.83,0.05,0.0,89.91,0.0,0.0
275,3.4500696801894346,40.216587123218446,Mandera,0.0,0.18,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0
273,3.883416973248692,41.516629002396215,Mandera,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
274,3.933363303045737,41.849903972804555,Mandera,0.04,0.15,0.0,0.04,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
276,3.8333808119232344,41.166645367703254,Mandera,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
280,0.7215268362047997,37.052720692549485,Isiolo,0.0,1.85,0.14,0.0,0.0,0.0,1.59,0.26,0.0,0.14,0.0,0.0
279,0.7344625762961208,37.06772255779428,Isiolo,0.0,0.26,0.01,0.0,0.0,0.0,0.26,0.0,0.0,0.01,0.0,0.0
278,0.707872443886183,37.03834764800358,Isiolo,0.0,3.95,8.39,0.0,0.0,0.0,3.91,0.04,0.0,8.120000000000001,0.27,0.0
282,0.6334021068326745,36.983280921087044,Isiolo,0.11,196.77,106.96,0.11,0.0,0.0,196.77,0.0,0.0,106.95,0.01,0.0
281,0.6934095678118586,37.036640848963756,Isiolo,0.0,31.13,18.81,0.0,0.0,0.0,30.9,0.23,0.0,18.33,0.48,0.0
283,0.6680770767996882,37.0662852533397,Isiolo,0.0,11.87,77.59,0.0,0.0,0.0,11.83,0.04,0.0,76.57000000000002,1.02,0.0
284,0.7211675100911519,37.13276058436453,Isiolo,0.0,45.08,3.75,0.0,0.0,0.0,45.08,0.0,0.0,3.75,0.0,0.0
285,0.3506124553918492,37.58407418310618,Isiolo,4.92,8.06,21.1,4.89,0.03,0.0,7.73,0.33,0.0,20.88,0.22,0.0
287,0.5833659455072173,37.13329957353501,Isiolo,0.0,201.39,4.76,0.0,0.0,0.0,201.32,0.07,0.0,4.75,0.01,0.0
286,0.7004164270279909,37.09772628828388,Isiolo,0.0,1.88,0.71,0.0,0.0,0.0,1.88,0.0,0.0,0.71,0.0,0.0
295,0.5833659455072173,37.31664572302381,Isiolo,0.0,454.61,1.03,0.0,0.0,0.0,454.26,0.35000000000000003,0.0,1.03,0.0,0.0
294,0.6000746097918404,37.03331708241251,Isiolo,0.0,273.43,124.7,0.0,0.0,0.0,270.14,3.29,0.0,121.08,3.58,0.04
297,0.68334843662972,37.84988567567716,Isiolo,5.34,373.51,97.12,5.34,0.0,0.0,373.45,0.06,0.0,97.07,0.05,0.0
21,2.2906141429763682,35.813494758106614,Turkana,0.0,226.67,0.75,0.0,0.0,0.0,226.67,0.0,0.0,0.75,0.0,0.0
289,0.6680770767996882,37.06412929665781,Isiolo,0.0,56.13,64.66,0.0,0.0,0.0,54.18,1.95,0.0,63.36,1.3,0.0
290,0.67229915863505,37.05442749158932,Isiolo,0.0,118.45,60.27,0.0,0.0,0.0,115.13,3.3200000000000003,0.0,58.48,1.79,0.0
20,2.273725815634921,35.72303440899577,Turkana,0.0,60.65,0.01,0.0,0.0,0.0,60.65,0.0,0.0,0.01,0.0,0.0
291,0.7166759336705542,37.06664457945334,Isiolo,0.0,358.24,41.87,0.0,0.0,0.0,356.35,1.89,0.0,41.82,0.05,0.0
288,0.6044763546840259,37.23939060858953,Isiolo,0.0,207.35,13.15,0.0,0.0,0.0,207.29,0.06,0.0,13.14,0.01,0.0
293,0.30012713642433214,37.433336878430936,Isiolo,0.0,64.29,151.39,0.0,0.0,0.0,64.28,0.01,0.0,151.38,0.01,0.0
298,0.33336480193675444,37.483283208227974,Isiolo,0.0,2.01,124.28,0.0,0.0,0.0,2.01,0.0,0.0,123.39,0.89,0.0
299,0.5666572812225941,37.81664801016473,Isiolo,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
300,0.36669229897758865,37.56664686659427,Isiolo,0.91,38.27,27.76,0.91,0.0,0.0,38.0,0.27,0.0,27.68,0.08,0.0
301,0.5501282799947949,37.31664572302381,Isiolo,0.0,328.69,134.13,0.0,0.0,0.0,328.48,0.21,0.0,134.05,0.08,0.0
302,0.5928880875188842,37.31987965804663,Isiolo,0.0,486.81,9.51,0.0,0.0,0.0,484.74,2.07,0.0,9.2,0.31,0.0
303,0.5167109514255488,37.58335553087889,Isiolo,0.0,302.54,134.09,0.0,0.0,0.0,301.49,1.05,0.0,130.06,4.03,0.0
307,1.2500955493807262,35.81663886160102,Baringo,0.0,84.4,219.74,0.0,0.0,0.0,77.49,6.91,0.0,196.02,23.72,0.0
306,0.8333670890776801,35.78331136456019,Baringo,4.6000000000000005,63.09,59.21,4.6000000000000005,0.0,0.0,62.81,0.28,0.0,58.77,0.44,0.0
304,0.5501282799947949,37.5166107052688,Isiolo,0.0,156.43,207.73,0.0,0.0,0.0,154.57,1.86,0.0,206.52,1.21,0.0
305,0.8136939843554625,36.45049012607576,Baringo,69.73,11.35,21.37,67.96000000000001,1.77,0.0,11.32,0.03,0.0,21.18,0.19,0.0
308,1.233386885096103,35.93333001700816,Baringo,0.0,29.58,183.63,0.0,0.0,0.0,27.64,1.94,0.0,169.24,14.39,0.0
309,-0.08327382683787964,39.99991347668882,Garissa,0.01,10.27,0.32,0.01,0.0,0.0,10.27,0.0,0.0,0.32,0.0,0.0
311,0.3834009632622118,37.71657568751381,Meru,0.0,3.74,347.66,0.0,0.0,0.0,3.74,0.0,0.0,347.65000000000015,0.01,0.0
310,-0.44987629428705633,39.633311009239634,Garissa,5.13,1.39,0.79,3.99,1.14,0.0,1.32,0.07,0.0,0.79,0.0,0.0
312,0.5833659455072173,37.96657683108428,Meru,0.15,77.9,57.94,0.15,0.0,0.0,76.18,1.72,0.0,56.94,1.0,0.0
315,1.336513479713024,36.85994223257744,Samburu,0.0,142.8,30.28,0.0,0.0,0.0,142.8,0.0,0.0,30.28,0.0,0.0
22,2.284146272930707,35.812686274350895,Turkana,0.0,354.29,3.77,0.0,0.0,0.0,352.79,1.5,0.0,3.72,0.05,0.0
313,0.2166736465296286,37.39991954986168,Meru,0.0,0.68,73.35000000000002,0.0,0.0,0.0,0.68,0.0,0.0,73.35000000000002,0.0,0.0
316,0.8358823718732147,36.51103657622542,Samburu,0.0,0.01,37.58,0.0,0.0,0.0,0.01,0.0,0.0,37.58,0.0,0.0
314,1.6608951288085834,37.12746052418824,Samburu,0.0,103.75,17.02,0.0,0.0,0.0,103.71,0.04,0.0,17.02,0.0,0.0
317,1.3267218431161214,36.87188982585623,Samburu,0.0,78.52,90.22,0.0,0.0,0.0,78.52,0.0,0.0,90.22,0.0,0.0
319,1.2323089067551596,36.95300769601222,Samburu,0.0,77.02,69.57000000000001,0.0,0.0,0.0,77.01,0.01,0.0,69.57000000000001,0.0,0.0
322,1.0647731062668688,37.22052598762302,Samburu,0.0,54.13,4.93,0.0,0.0,0.0,54.13,0.0,0.0,4.93,0.0,0.0
23,2.136463240221458,35.811338801424725,Turkana,0.0,379.22,0.26,0.0,0.0,0.0,379.22,0.0,0.0,0.26,0.0,0.0
318,1.2384174506871721,36.96441630012055,Samburu,0.0,70.54,20.96,0.0,0.0,0.0,70.2,0.34,0.0,20.95,0.01,0.0
320,1.033960892021569,37.32104746791599,Samburu,0.0,246.02,42.84,0.0,0.0,0.0,246.02,0.0,0.0,42.78,0.06,0.0
321,0.9814992794289892,37.32275426695581,Samburu,7.13,11.81,0.37,7.13,0.0,0.0,11.81,0.0,0.0,0.37,0.0,0.0
324,0.9958723239749017,37.33021028381401,Samburu,0.0,365.66,39.77,0.0,0.0,0.0,365.66,0.0,0.0,39.76,0.01,0.0
24,2.26725794558926,35.7630094391391,Turkana,0.0,386.25,1.74,0.0,0.0,0.0,386.25,0.0,0.0,1.74,0.0,0.0
323,1.8861926020657593,37.17489157118975,Samburu,0.0,43.2,4.25,0.0,0.0,0.0,42.11,1.09,0.0,4.18,0.07,0.0
325,0.9828467523551685,37.32661702267754,Samburu,17.94,23.82,8.5,17.94,0.0,0.0,23.82,0.0,0.0,8.5,0.0,0.0
326,1.0281218426747922,37.27460456772701,Samburu,0.0,32.06,3.53,0.0,0.0,0.0,32.06,0.0,0.0,3.53,0.0,0.0
330,2.2598019287310684,36.83353176322433,Samburu,0.0,410.61,12.92,0.0,0.0,0.0,410.55,0.06,0.0,12.92,0.0,0.0
327,1.7376112540723905,36.88743068027149,Samburu,0.0,487.12,12.34,0.0,0.0,0.0,486.99,0.13,0.0,12.34,0.0,0.0
329,2.259442602617421,36.83380125780957,Samburu,2.7,446.87,6.33,2.7,0.0,0.0,446.87,0.0,0.0,6.33,0.0,0.0
328,2.257286645935534,36.83209445876973,Samburu,2.18,396.18,16.4,2.18,0.0,0.0,395.56,0.62,0.0,16.28,0.12,0.0
331,2.343345250154184,36.74190360424413,Samburu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,1.8754128186563248,37.05855974189626,Samburu,0.0,190.63,236.95,0.0,0.0,0.0,186.15,4.48,0.0,222.04,14.91,0.0
333,2.258364624276477,36.83353176322433,Samburu,0.0,401.39,27.66,0.0,0.0,0.0,401.36,0.03,0.0,27.59,0.07,0.0
337,2.166646633767874,36.766607274557416,Samburu,0.0,141.22,165.01,0.0,0.0,0.0,127.18,14.0,0.04,150.46,14.52,0.03
340,1.6303524091485193,36.70408453078271,Samburu,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0
334,2.2600714233163037,36.83443007850845,Samburu,2.11,413.04,16.55,2.11,0.0,0.0,412.62,0.42,0.0,16.52,0.03,0.0
338,1.7669861638630988,37.0662852533397,Samburu,0.0,44.54,261.15,0.0,0.0,0.0,44.22,0.32,0.0,255.21,5.94,0.0
335,2.2287202199005325,36.75052743097169,Samburu,0.0,35.61,330.68,0.0,0.0,0.0,35.52,0.09,0.0,330.5300000000001,0.15,0.0
339,2.257017151350298,36.82993850208784,Samburu,0.0,243.9,167.61,0.0,0.0,0.0,243.75,0.15,0.0,167.6,0.01,0.0
25,3.121196454673277,35.649642050283205,Turkana,2.37,257.35,80.29,2.37,0.0,0.0,256.63,0.72,0.0,79.97,0.32,0.0
336,2.259442602617421,36.83443007850845,Samburu,10.57,395.89,13.43,10.57,0.0,0.0,395.72,0.17,0.0,13.43,0.0,0.0
341,2.2598019287310684,36.83443007850845,Samburu,0.0,414.06,18.2,0.0,0.0,0.0,413.66,0.4,0.0,18.14,0.06,0.0
343,2.260610412486776,36.834609741565274,Samburu,18.63,416.62,13.78,18.63,0.0,0.0,416.46,0.16,0.0,13.78,0.0,0.0
342,1.972880026983293,36.635543074604385,Samburu,0.0,30.34,4.92,0.0,0.0,0.0,30.34,0.0,0.0,4.92,0.0,0.0
345,2.148949822670719,36.778554867836206,Samburu,5.7,211.22,102.67,5.24,0.46,0.0,201.3,9.92,0.0,96.85,5.8100000000000005,0.01
346,2.2933989203571388,36.79688049963225,Samburu,0.0,28.49,413.78,0.0,0.0,0.0,28.23,0.26,0.0,411.54,2.24,0.0
347,2.261957885412955,36.83416058392321,Samburu,0.0,394.81,14.21,0.0,0.0,0.0,394.6,0.21,0.0,14.21,0.0,0.0
26,2.2178506049626865,35.71189529947269,Turkana,0.0,34.37,0.36,0.0,0.0,0.0,34.36,0.01,0.0,0.36,0.0,0.0
348,1.3547492799806502,36.63105149818378,Samburu,0.35000000000000003,4.63,1.73,0.35000000000000003,0.0,0.0,4.63,0.0,0.0,1.73,0.0,0.0
27,2.28010385415217,35.777382483685,Turkana,0.0,245.72,2.73,0.0,0.0,0.0,245.72,0.0,0.0,2.73,0.0,0.0
33,3.2245027123470225,35.90350594957539,Turkana,0.0,52.54,2.23,0.0,0.0,0.0,52.54,0.0,0.0,2.23,0.0,0.0
30,2.292590436601431,35.71351226698411,Turkana,53.71,42.48,0.18,53.71,0.0,0.0,42.48,0.0,0.0,0.18,0.0,0.0
28,2.262586706111839,35.712703783228406,Turkana,0.0,8.61,0.15,0.0,0.0,0.0,8.61,0.0,0.0,0.15,0.0,0.0
32,3.146439114157036,35.935755468275275,Turkana,22.5,65.01,0.0,22.5,0.0,0.0,65.01,0.0,0.0,0.0,0.0,0.0
34,3.1636867676121305,35.92461635875219,Turkana,34.69,70.33,0.0,34.69,0.0,0.0,70.33,0.0,0.0,0.0,0.0,0.0
31,2.271210532839386,35.73129890960968,Turkana,14.0,52.02,0.01,14.0,0.0,0.0,52.02,0.0,0.0,0.01,0.0,0.0
29,2.8980549380979888,35.27163097872571,Turkana,0.78,189.72,42.22,0.78,0.0,0.0,189.57,0.15,0.0,42.13,0.09,0.0
37,2.5848123985255116,36.08298934334246,Turkana,0.0,0.21,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
42,2.2566578252366503,35.73965324175198,Turkana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3.1926125197607798,35.90943483045058,Turkana,31.58,116.5,0.05,31.58,0.0,0.0,116.5,0.0,0.0,0.05,0.0,0.0
36,3.223963723176551,35.904583927916335,Turkana,0.0,50.02,2.39,0.0,0.0,0.0,50.02,0.0,0.0,2.39,0.0,0.0
39,2.362928523347989,35.93306052242292,Turkana,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
40,2.2753427831463364,35.73327520323474,Turkana,0.0,200.4,0.8,0.0,0.0,0.0,200.4,0.0,0.0,0.8,0.0,0.0
41,2.2194675724741018,35.75213982420125,Turkana,0.0,303.01,0.0,0.0,0.0,0.0,303.01,0.0,0.0,0.0,0.0,0.0
38,3.227287489727793,35.98076106400967,Turkana,0.03,11.84,0.02,0.03,0.0,0.0,11.84,0.0,0.0,0.02,0.0,0.0
45,2.1903621572686296,35.799121713560695,Turkana,0.0,171.5,1.37,0.0,0.0,0.0,171.5,0.0,0.0,1.37,0.0,0.0
44,2.328343384909388,36.162759740572284,Turkana,0.0,16.73,35.64,0.0,0.0,0.0,16.73,0.0,0.0,35.64,0.0,0.0
43,2.2689647446290877,35.758338199661665,Turkana,0.0,253.75,22.69,0.0,0.0,0.0,253.75,0.0,0.0,22.69,0.0,0.0
46,2.2509086074182854,36.114430378286656,Turkana,0.0,36.18,8.08,0.0,0.0,0.0,36.18,0.0,0.0,8.08,0.0,0.0
47,3.1108658289059026,35.61550606948667,Turkana,27.48,51.04,25.49,27.47,0.01,0.0,51.03,0.01,0.0,25.36,0.13,0.0
48,3.121196454673277,35.5932278504405,Turkana,81.16,26.3,16.53,80.7,0.46,0.0,26.3,0.0,0.0,16.53,0.0,0.0
49,2.1905418203254534,35.73803627424057,Turkana,0.0,182.16,3.81,0.0,0.0,0.0,182.16,0.0,0.0,3.81,0.0,0.0
